2020/07/19 23:20:09 baijiahaoLogger baijiahao.py ---------------------------------baijiahao Spider started 2020-07-19----------------------------------------
2020/07/19 23:20:10 baijiahaoLogger baijiahao.py 【电网】【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:20:10 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1648624708351888676&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1648624708351888676&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1645787111150454519&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1643084343882092574&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1646797720959723198&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1634828655501615926&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1661977275645396091&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1668997640168986208&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1655989933066320447&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1641892169227698416&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1634122246775014393&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【keyword】:电网, 【total new news】:1
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1650044708828700566&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1644899306447950940&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1543800229085395&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1655686305594749020&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1620335035392775111&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1603601201639270996&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1653434543288303854&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1647439826704595455&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1623166326778362061&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1642357457292360237&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:29:37 baijiahaoLogger baijiahao.py 【keyword】:电网, 【total new news】:1
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【keyword】: 电网, 【add news】：None
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672630873021088662&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672607736716769389&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672640465589088838&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672453702156021740&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672473189905538334&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672651544417067843&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672270327510053016&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1668021884802758243&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1670457635997463464&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1671352827588091231&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【keyword】:停电, 【total new news】:1
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672089488103935076&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1668943063574919661&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1670792901777496756&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1668544995745974717&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672134948281149946&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1667470688460152840&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1668376468721113648&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1667745637009094433&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672633222455427892&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672651210186709625&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:29:38 baijiahaoLogger baijiahao.py 【keyword】:停电, 【total new news】:1
2020/07/19 23:33:43 baijiahaoLogger baijiahao.py ---------------------------------baijiahao Spider started 2020-07-19----------------------------------------
2020/07/19 23:33:44 baijiahaoLogger baijiahao.py 【电网】【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:33:44 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1648624708351888676&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:33:44 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1645787111150454519&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:33:44 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1643084343882092574&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:33:44 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1646797720959723198&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:33:44 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1634828655501615926&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:33:44 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1661977275645396091&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:33:44 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1668997640168986208&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:33:44 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1655989933066320447&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:33:44 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1641892169227698416&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:33:44 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1634122246775014393&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:33:44 baijiahaoLogger baijiahao.py 【keyword】:电网, 【total new news】:1
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【电网】【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1650044708828700566&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1644899306447950940&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1543800229085395&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1655686305594749020&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1620335035392775111&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1603601201639270996&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1653434543288303854&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1647439826704595455&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1623166326778362061&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1642357457292360237&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【keyword】:电网, 【total new news】:1
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【停电】【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672607736716769389&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672631143973636216&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672640465589088838&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672453702156021740&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672473189905538334&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672270327510053016&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1668021884802758243&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1670457635997463464&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672651544417067843&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1671352827588091231&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=0
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【keyword】:停电, 【total new news】:2
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【keyword】: 电网, 【add news】：None
2020/07/19 23:33:45 baijiahaoLogger baijiahao.py 【keyword】: 停电, 【add news】：停电通知！重庆即将停电范围，涉及到多个村庄和地区
2020/07/19 23:33:46 baijiahaoLogger baijiahao.py 【停电】【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:33:46 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672089488103935076&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:33:46 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1670792901777496756&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:33:46 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1668943063574919661&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:33:46 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1668544995745974717&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:33:46 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672134948281149946&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:33:46 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1667470688460152840&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:33:46 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1668376468721113648&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:33:46 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672633222455427892&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:33:46 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672632058631576916&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:33:46 baijiahaoLogger baijiahao.py 【停电】【sub url】:https://baijiahao.baidu.com/s?id=1672630873021088662&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E5%81%9C%E7%94%B5&pn=10
2020/07/19 23:33:46 baijiahaoLogger baijiahao.py 【keyword】:停电, 【total new news】:3
2020/07/19 23:33:46 baijiahaoLogger baijiahao.py 【keyword】: 停电, 【add news】：洪水来了为什么要停电？听听电力部门怎么说
2020/07/19 23:35:34 baijiahaoLogger baijiahao.py ---------------------------------baijiahao Spider started 2020-07-19----------------------------------------
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1648624708351888676&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1645787111150454519&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1643084343882092574&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1646797720959723198&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1634828655501615926&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1661977275645396091&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1668997640168986208&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1655989933066320447&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1641892169227698416&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1634122246775014393&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=0
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【keyword】:电网, 【total new news】:10
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1650044708828700566&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1644899306447950940&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
2020/07/19 23:35:35 baijiahaoLogger baijiahao.py 【电网】【sub url】:https://baijiahao.baidu.com/s?id=1543800229085395&wfr=spider&for=pc, 【start url】:https://www.baidu.com/s?medium=2&tn=news&word=%E7%94%B5%E7%BD%91&pn=10
